temperature,pressure,humidity,light,oxidised,reduced,nh3,pm1,pm25,pm10
26.094102075632428,1015.0368404735524,30.069142455009832,0.043478260869565216,2.834746635183898,416.1463738823451,43.684284811155756,6.217391304347826,11.043478260869565,11.565217391304348
26.995515315877384,1015.0371056953676,29.879779317424106,0.0,1.9016428254514963,426.21704239489463,67.70348094299821,6.041666666666667,9.708333333333334,11.625
27.0620278936415,1015.0552522958997,29.791293729225746,0.0,2.1819403958685677,418.3216105944671,84.00305388408081,6.166666666666667,10.166666666666666,11.833333333333334
27.14250265356799,1015.0728036692881,29.738372853643863,0.0,2.4626244904371655,413.48685326547934,97.71583252796991,5.833333333333333,10.166666666666666,11.25
27.148337652133893,1015.0674777908152,29.691415911905228,0.041666666666666664,2.7483860582540345,408.91228070175447,109.41364418350459,5.833333333333333,8.958333333333334,11.041666666666666
27.506465236137398,1015.0842535519623,29.222502854352182,0.0,3.0322164420011917,404.5655930871958,119.7509518645539,6.083333333333333,10.333333333333334,11.958333333333334
27.67083229004812,1015.0710809829956,29.083731023484308,0.0,3.306916581799971,398.900416219556,128.13427579623703,6.5,10.583333333333334,10.583333333333334
27.50987593029242,1015.0745136633208,29.162879215321095,0.0,3.5865897953206063,394.19404567073843,135.65143205247855,5.583333333333333,10.0,10.75
27.35593124705544,1015.0985105222835,29.13143502699515,0.0,3.8616228380583775,386.12739336745227,141.33886059712555,6.0,10.291666666666666,10.916666666666666
27.301764988319018,1015.1157134456568,29.068734213736075,0.0,4.114783561741825,378.579142430506,145.4527712806584,4.666666666666667,8.875,9.083333333333334
27.0882911840164,1015.1349373464336,29.078589671769365,0.0,4.367588337619349,373.2735042735044,149.11049496046803,6.458333333333333,9.958333333333334,9.958333333333334
27.386734944420482,1015.1387721552296,28.75303107627865,0.0,4.632508065444909,371.53192848020444,152.25924401786844,6.25,10.333333333333334,10.583333333333334
27.61782866653732,1015.1590718369494,28.639951040429064,0.0,4.89473584420351,370.30268199233734,155.93112817328344,5.0,8.5,9.833333333333334
27.54308271095518,1015.1565963158649,28.66235738980146,0.0,5.159254933396407,368.7063454574086,158.82742336549856,4.625,8.958333333333334,9.166666666666666
27.56127316674153,1015.1572130257288,28.605009379639906,0.0,5.4337062875724484,367.0089749645728,161.95911560355515,4.833333333333333,8.666666666666666,8.791666666666666
27.570388790192386,1015.1695576152575,28.652512110336158,0.0,5.708077987779125,366.0390489686665,164.59328123924163,5.375,8.541666666666666,9.708333333333334
27.673153417374877,1015.1545547123343,28.612190031307733,0.0,5.977131036545662,364.2435312024354,166.85292469210947,4.875,8.833333333333334,9.541666666666666
27.634488759498893,1015.1637433678355,28.61430784448483,0.0,6.238056649849621,362.45774345774356,168.44430882069733,5.583333333333333,9.458333333333334,10.75
27.72610780527629,1015.1683794462673,28.538177195817727,0.0,6.5037903990784285,359.750649978838,170.05605923821898,5.041666666666667,8.541666666666666,9.0
27.760946020880358,1015.1746622595365,28.470783656391735,0.0,6.766506417136363,357.5438660136649,171.58689809120315,6.041666666666667,10.041666666666666,10.5
27.622720206068266,1015.1787075864768,28.59606441193971,0.0,7.016580889384483,354.5547699060379,171.8919252960646,4.913043478260869,11.043478260869565,11.478260869565217
27.55540438889714,1015.1886048285611,28.74768989214532,0.0,7.279644625657208,352.06033848417957,172.11593023327524,5.083333333333333,8.625,9.208333333333334
27.53954422391095,1015.1944882317431,28.714233234599458,0.0,7.535259935730924,350.4932612989428,173.4235143982689,5.25,8.625,9.583333333333334
27.358694189855285,1015.1856380698632,28.965783407301185,0.0,7.792959027943579,348.3802316248138,173.53058608924263,4.833333333333333,8.375,9.458333333333334
27.5625943426006,1015.185606716272,28.813623170271754,0.0,8.052767603987128,347.1662080036695,174.3173174145045,4.875,8.791666666666666,9.458333333333334
27.583079629459192,1015.1877596922805,28.65821396648077,0.0,8.328703880533967,346.6143790849676,175.21755700111703,4.208333333333333,7.625,8.583333333333334
27.490871169908246,1015.1698146946633,28.816724285905256,0.0,8.59008115469481,346.0697167755994,175.90692617346494,3.7083333333333335,7.291666666666667,7.791666666666667
27.54223926991305,1015.1675429619689,28.796697573928167,0.0,8.85358288646739,343.56989247311844,176.27077126779213,4.083333333333333,7.5,8.125
27.449603720007758,1015.1695460936818,28.79371942376217,0.0,9.099161607953505,341.5323959194928,176.16153591525986,5.333333333333333,8.833333333333334,9.083333333333334
27.395239080694342,1015.169242498157,28.90991559615644,0.0,9.3552927612659,339.827129859388,176.0525733101746,4.791666666666667,7.75,8.416666666666666
27.457647860575975,1015.157176485825,28.83254880982742,0.0,9.625134459797929,339.08409153570443,176.7830188679245,5.375,9.958333333333334,10.625
27.52072833781085,1015.1623251187044,28.85134127094256,0.0,9.905934719860154,337.4046491371334,176.81970649895183,5.083333333333333,9.666666666666666,9.416666666666666
27.412800607612727,1015.1484691166185,28.91417024103146,0.0,10.153664035378458,336.04627912601813,176.70964360587004,4.541666666666667,8.125,9.291666666666666
27.59851721492485,1015.1606628187701,28.657174491947284,0.0,10.418174452645163,336.35668789808943,177.3347283002926,5.541666666666667,8.666666666666666,9.708333333333334
27.592811710182456,1015.172181492827,28.594891811825477,0.0,10.70287856258353,335.8393399446373,177.9620481364307,5.5,8.583333333333334,9.166666666666666
27.524211608708175,1015.1710779908041,28.614761701265525,0.0,10.985120937996431,335.49294174971715,178.72611839863214,4.739130434782608,8.826086956521738,10.695652173913043
27.465171785502378,1015.1643725346518,28.723868755508608,0.0,11.23369007752874,333.978188816495,179.04000619201034,4.458333333333333,8.166666666666666,10.125
27.317122867363498,1015.1512579120578,28.903830820005115,0.0,11.49768960695017,331.73169541333954,178.2205323193917,4.208333333333333,7.708333333333333,8.208333333333334
27.45704099484152,1015.1565786664613,28.770338475956574,0.0,11.751344275104728,330.9169287211741,178.2205323193917,4.708333333333333,8.416666666666666,8.75
27.433473388656935,1015.133949594781,28.811362229013465,0.0,12.013151512754106,329.3039500570549,178.1835656949726,4.875,8.0,8.5
27.364317052067857,1015.1314604506006,28.827702499978454,0.0,12.28644346894812,328.2028985507247,178.2950299441752,4.625,8.291666666666666,8.666666666666666
27.40723677299451,1015.1299108967174,28.702109174704148,0.0,12.527028919341339,327.00724637681174,178.1835656949726,4.916666666666667,7.875,8.5
27.341629228520414,1015.1025017574635,28.75625842662272,0.0,12.769289642572156,326.11665772052265,177.55513307984793,4.958333333333333,8.375,8.208333333333334
27.261672192809538,1015.0751221564714,28.894161959107418,0.0,13.035819993177904,324.8373590982289,177.77693282636255,4.916666666666667,9.083333333333334,10.208333333333334
27.087336462597804,1015.0538065288242,29.06730687158721,0.0,13.26220847642889,324.73895151189856,177.81389945078163,5.916666666666667,9.583333333333334,9.666666666666666
27.44869044027638,1015.0433040807056,28.733365967202932,0.0,13.535868012529773,324.3453211665774,178.14659907055352,5.416666666666667,9.333333333333334,11.375
27.269724621724134,1015.0303481299734,28.93396640116173,0.0,13.782015446420763,324.2469135802471,178.2950299441752,4.791666666666667,8.916666666666666,9.541666666666666
27.197317553450205,1015.0183054285179,28.95004005537398,0.041666666666666664,14.049847950376114,323.85811305511396,178.96550856722683,4.416666666666667,7.208333333333333,7.666666666666667
27.221472246910594,1015.0041821348735,28.87613936859373,0.0,14.31301393286896,322.2057108232979,178.85376213005156,4.75,8.041666666666666,8.291666666666666
27.34839683704224,1014.9913294658267,28.781403520241017,0.0,14.52772089839533,321.2420070826476,178.2583455077288,4.416666666666667,7.875,8.083333333333334
27.226673265129644,1014.9871530363883,28.967752286647976,0.0,14.753860726368037,321.04997755499033,178.07323019766068,4.916666666666667,8.708333333333334,9.125
27.130565535841402,1014.9719409314115,29.02501661756739,0.0,14.967812607992776,320.2818594443614,178.14716344649887,3.8333333333333335,7.333333333333333,7.958333333333333
26.79741901163062,1014.9538214348908,29.343531584085486,0.0,15.213928352409155,319.8017856252182,178.59302044330926,4.416666666666667,7.041666666666667,8.375
26.925336991171264,1014.9495849483845,29.212039307114395,0.0,15.41342133014748,319.13550135501356,177.99873257287712,4.5,7.083333333333333,8.458333333333334
26.76908299617048,1014.9320994827652,29.42884071891398,0.0,15.603707260983242,317.428184281843,177.48119983100977,4.875,8.666666666666666,9.375
26.524321680213802,1014.9372137449736,29.762575175351135,0.0,15.819330448125974,316.7710843373496,177.96176594845804,4.208333333333333,7.791666666666667,8.375
26.425742905064194,1014.9319635525908,29.957190814094805,0.0,16.00474123156978,313.5103768366881,177.55513307984793,4.333333333333333,7.583333333333333,8.708333333333334
26.533043446419597,1014.9186115773156,29.74175922003594,0.0,16.176984889840735,310.9454483537856,176.23628421275794,4.208333333333333,5.75,5.708333333333333
26.857502235851126,1014.8952252368878,29.429404701264502,0.0,16.41739700206869,310.0349419504187,177.22327044025164,4.083333333333333,6.666666666666667,6.916666666666667
26.529186297523694,1014.8985571785198,29.721869897295125,0.0,16.598770835068944,307.8737872740018,176.56399646916034,5.5,8.125,8.791666666666666
26.533880719552332,1014.8769815843989,29.73405690391009,0.0,16.76668230841717,307.8716788490546,176.4166942513517,4.25,8.041666666666666,9.583333333333334
26.276525177529617,1014.8766284180457,29.970521731456785,0.0,16.93179842396029,307.06764125768666,176.05257640957743,3.7083333333333335,7.083333333333333,7.791666666666667
26.028351854773675,1014.8849638288939,30.290143528115067,0.0,17.108555037512776,306.88896623738265,175.8343753525571,4.791666666666667,8.541666666666666,9.708333333333334
26.727687824268923,1014.8789882733463,29.616929968662987,0.0,17.267934998018234,306.3529411764707,175.21755700111703,4.916666666666667,8.083333333333334,8.958333333333334
26.301896161646223,1014.9011601620023,29.909998578415905,0.041666666666666664,17.439018018761207,306.88896623738265,175.07300085419544,5.0,7.416666666666667,7.958333333333333
26.377209483926578,1014.9023163120155,29.889729032360915,0.0,17.607207298063127,308.40770390996653,175.65204368422292,4.458333333333333,9.041666666666666,9.791666666666666
26.509100951124527,1014.9045768390856,29.707625772999638,0.0,17.77251681163736,308.3183663998145,175.61535915259847,4.041666666666667,7.291666666666667,8.0
26.13031129285298,1014.9082296320615,30.18166699551163,0.0,17.91635573286607,308.3183663998145,175.21755700111703,4.666666666666667,6.583333333333333,6.583333333333333
25.943740222835373,1014.9038966800472,30.3611110359334,0.0,18.083009349254837,308.05035386935856,175.10913989092583,3.9583333333333335,6.583333333333333,7.75
26.17572630883898,1014.9140859014891,30.21653557416539,0.0,18.26163933509153,307.51432880844663,175.3985249322161,4.833333333333333,7.666666666666667,7.666666666666667
26.018577209056087,1014.9161726258873,30.37661417632982,0.0,18.384935598953767,305.20513702557054,175.25369603784745,4.708333333333333,7.791666666666667,7.708333333333333
26.009302130729456,1014.9182541125064,30.399872485870134,0.0,18.56880199117815,302.5879188057852,175.87105988418156,5.083333333333333,8.125,8.708333333333334
26.01313010130305,1014.9111998671739,30.426238121173995,0.041666666666666664,18.681769147788568,298.2023239847568,174.64175966216624,4.041666666666667,7.333333333333333,8.625
25.846621044136914,1014.9023265559232,30.561940259932516,0.0,18.81783828207639,296.76534228069016,174.1746370967379,4.166666666666667,7.625,7.625
25.796341781442976,1014.8940576565248,30.63180274152585,0.0,18.946797727564213,295.5833333333334,173.42377812164568,4.208333333333333,8.125,8.416666666666666
25.70503330792484,1014.8915111147322,30.665635226347444,0.0,19.076200944713467,295.33429118773944,173.67273298932847,4.958333333333333,7.083333333333333,8.0
25.617259397371342,1014.8907144443689,30.78702905978534,0.0,19.175475571444327,294.33804143126184,172.78556463038478,4.791666666666667,9.041666666666666,9.458333333333334
25.733101308420675,1014.9083135845672,30.84771725238311,0.0,19.321004453467726,294.25470809792847,172.43216946660218,3.7916666666666665,7.208333333333333,7.875
26.032825067267726,1014.8957022793084,30.442529398159888,0.0,19.447846417228664,294.0056497175142,172.2209153640114,3.4583333333333335,7.25,8.208333333333334
25.560120978374712,1014.9023987624221,30.892294554774267,0.043478260869565216,19.61111155873681,295.91504247876065,173.0716844811734,4.391304347826087,8.73913043478261,9.173913043478262
25.670949084716625,1014.900623818104,30.805416854975377,0.0,19.753263124429942,296.0862068965518,173.35257280991436,3.4166666666666665,7.416666666666667,8.541666666666666
25.4776841139074,1014.898629051333,31.035298870355405,0.0,19.84654585012622,296.2547892720307,172.5017982769667,3.5,5.791666666666667,7.166666666666667
25.37048992494844,1014.8913406472439,31.150196267029447,0.0,19.97905344719977,296.84291187739467,172.64342064974596,4.208333333333333,6.791666666666667,7.916666666666667
25.61577382044538,1014.8889289379989,30.82213322179238,0.0,20.143425678007073,298.0229885057472,173.6371303334628,4.708333333333333,7.708333333333333,8.625
25.349654134642453,1014.8871067680602,31.103395128123157,0.0,20.253378562499094,298.61984807211047,173.95835429593606,4.416666666666667,8.333333333333334,9.208333333333334
24.940651049173834,1014.8858844514871,31.56114921179032,0.0,20.418916741966637,298.9609106814609,174.53226377475917,3.875,7.666666666666667,8.833333333333334
24.99190472360307,1014.8759011269473,31.553418734480875,0.0,20.533636166991133,298.8756450291233,174.49639443233275,4.416666666666667,7.875,9.125
24.96598137402424,1014.8646674268557,31.549968833903915,0.0,20.668597651014338,298.7903793767857,174.53226377475923,4.75,7.208333333333333,7.291666666666667
24.973040886953726,1014.8584905789239,31.586978380492294,0.0,20.752183468269966,298.8756450291233,174.13770100806832,4.416666666666667,6.833333333333333,6.958333333333333
24.946304019597743,1014.8600295623381,31.597322135096743,0.0,20.891883898244405,298.1082541580848,174.20943969292117,4.833333333333333,8.041666666666666,8.833333333333334
24.82934303474086,1014.8647016763148,31.81157184180702,0.0,20.984018464612188,297.8544061302683,173.6376637065844,4.458333333333333,7.375,7.333333333333333
24.855129143940804,1014.8536600865709,32.00134894293042,0.0,21.09637046307885,297.4329501915709,173.88928247669114,4.583333333333333,8.166666666666666,8.666666666666666
24.550390402582497,1014.8685671606518,32.345136776099025,0.0,21.132599960476913,295.8333333333334,172.36018174308143,4.083333333333333,7.791666666666667,8.833333333333334
24.597948466013293,1014.8784975275267,32.37125389932135,0.0,21.27775036371111,296.3371647509579,173.1389568747205,4.625,7.333333333333333,7.791666666666667
24.576390177771128,1014.8994256703163,32.358726957072456,0.0,21.358614486064784,296.08429118773955,172.67823213548124,3.9583333333333335,7.041666666666667,7.666666666666667
24.37401911593069,1014.8988386649966,32.64602451846512,0.0,21.4761955408057,296.08429118773955,172.89026573041448,3.8333333333333335,6.791666666666667,6.875
24.373995132882143,1014.9097955814035,32.66331353731257,0.0,21.618551494341233,296.25287356321843,173.49471971000023,5.083333333333333,8.416666666666666,8.875
24.286562855889503,1014.9046019521414,32.662660530457394,0.0,21.691957405072163,297.26436781609203,173.2811037748063,4.458333333333333,8.041666666666666,8.583333333333334
24.263724583215936,1014.9070741660107,32.648623724080046,0.0,21.810553916748606,297.0957854406131,173.06801528636592,4.583333333333333,8.958333333333334,9.5
24.320773005665284,1014.8969151930274,32.59229060949385,0.0,21.91307270079534,297.01149425287366,173.35230908653762,4.666666666666667,8.208333333333334,8.916666666666666
24.236790255902392,1014.8832342701656,32.64790576051667,0.0,21.99939035151049,297.0957854406131,173.13869315134366,4.166666666666667,7.791666666666667,9.125
24.23790330176062,1014.8704968490971,32.713605957587994,0.0,22.094152035496535,296.3371647509579,172.7135710679701,3.7916666666666665,7.333333333333333,8.291666666666666
24.555886749449908,1014.887478296018,32.38169145175842,0.0,22.218115011921736,296.00000000000006,173.0321489071235,4.208333333333333,7.041666666666667,7.208333333333333
24.228978103556297,1014.8554727671195,32.76482760972625,0.0,22.27191867852605,296.00000000000006,172.64289320299235,4.541666666666667,8.166666666666666,8.625
24.54902733309446,1014.8708927900584,32.48377515282997,0.0,22.367351997525528,295.3333333333333,172.00887597311726,4.208333333333333,8.333333333333334,8.708333333333334
24.688705680277902,1014.8719106314271,32.19027975317737,0.0,22.3881406568235,294.5833333333333,171.34135119128973,3.75,7.125,7.75
24.86016317524295,1014.8593361750551,32.15181029207851,0.0,22.525564145367714,294.75,171.868563458881,3.0416666666666665,6.958333333333333,7.291666666666667
24.529083875096816,1014.8637418900256,32.6507825795189,0.08333333333333333,22.579790792434476,294.0833333333333,171.27196871641922,4.166666666666667,6.5,6.416666666666667
24.42667663182874,1014.8475342744342,32.8816495713367,0.0,22.66342369587071,293.8361581920904,170.78422797299876,3.9583333333333335,6.875,6.875
24.202201456652563,1014.827640311194,33.21790281995974,0.0,22.696936740157778,293.0112994350284,170.22888757168116,4.291666666666667,7.291666666666667,7.25
24.41599781034819,1014.8336590415892,33.04608612788826,0.0,22.75561130110326,292.51694915254257,169.8832336977464,3.5833333333333335,6.375,7.458333333333333
24.398025045796487,1014.8272324672021,33.174054968817394,0.0,22.93227979532757,294.16760828625235,171.87063267338257,3.625,6.458333333333333,6.833333333333333
24.442306295808446,1014.8287907504604,33.06775442542504,0.0,23.063065731871898,294.1666666666667,172.2541649456148,3.6666666666666665,7.291666666666667,9.208333333333334
24.316625475668843,1014.8150450258921,33.31042406043313,0.0,23.16890791151181,294.25,172.89026573041448,4.166666666666667,7.083333333333333,7.708333333333333
24.269541032937173,1014.8202604059001,33.308715023673756,0.0,23.24531215019647,295.0833333333333,172.81958786543672,4.625,7.291666666666667,8.291666666666666
24.625798873087565,1014.8470461254661,32.773702758289076,0.0,23.343153762342325,295.0,173.17587814747003,4.708333333333333,8.375,9.416666666666666
24.719429249423502,1014.8627251465882,32.733822600835175,0.0,23.44119277241991,294.3361581920904,172.99970217343832,3.9583333333333335,7.875,8.083333333333334
24.508916401817604,1014.8754889858192,33.114948698173066,0.0,23.462531870080927,293.91760828625235,172.43112041198899,4.375,7.916666666666667,9.541666666666666
24.72910547606811,1014.9044721024808,32.734602627410254,0.0,23.586563307493538,293.83521657250475,172.74891000045898,3.625,6.25,6.583333333333333
24.566976312781957,1014.9074390299975,33.00979948422453,0.0,23.62088265346486,293.7528248587571,172.46645934447784,4.208333333333333,7.375,7.583333333333333
24.63258879540025,1014.9094092871924,32.95744298705808,0.0,23.74113372969857,294.0,172.9609435953922,4.333333333333333,6.875,7.958333333333333
24.62728389191076,1014.914207030603,32.882877472495494,0.0,23.866053327777895,294.5,173.70860233175492,4.25,7.166666666666667,7.333333333333333
24.819071716369326,1014.9152832909953,32.6046631910968,0.0,23.97405966277562,295.1666666666667,174.06622900977618,4.208333333333333,8.333333333333334,8.875
24.65766156891839,1014.9150225548474,32.74449540135172,0.0,24.06501950585176,294.8333333333333,174.3173144067613,4.458333333333333,7.583333333333333,8.166666666666666
24.339802814905365,1014.8966945328101,33.1235251923252,0.0,24.104031209362812,294.0833333333333,173.74393830105979,4.166666666666667,7.583333333333333,8.541666666666666
24.544067377062078,1014.9138002250324,32.91840642853783,0.0,24.151836349515964,294.0,173.3523090865376,4.041666666666667,6.416666666666667,6.791666666666667
24.56415637250001,1014.9128945067583,32.98417123219172,0.0,24.221405095610606,293.7537664783428,173.49471971000017,3.375,6.125,6.5
24.508778186610936,1014.921515148873,33.14484737237917,0.041666666666666664,24.391542784780828,294.25,174.46052508990633,4.041666666666667,7.041666666666667,8.041666666666666
24.312984419268588,1014.9073525153559,33.49487694361138,0.0,24.391542784780825,293.58804143126184,173.42377812164565,4.208333333333333,6.875,7.708333333333333
24.36712189013508,1014.9050172330684,33.45433579208916,0.0,24.47469524508382,293.91760828625235,173.77954095692544,4.458333333333333,7.75,7.75
24.36325580722351,1014.89684787169,33.392072115672406,0.0,24.531658853186414,294.0,173.60152767759715,3.9166666666666665,6.875,7.0
24.380686106189444,1014.8813388984171,33.405004736536206,0.0,24.615097697019475,293.67043314500944,173.6371303334628,3.25,6.5,6.375
24.414735256815266,1014.8703347335398,33.441499577632534,0.0,24.6370783098772,293.67043314500944,173.24550111894064,3.5416666666666665,6.583333333333333,6.958333333333333
24.366235004536605,1014.8565102585908,33.47704323724383,0.0,24.7119298077077,293.09369114877603,173.3887029125336,4.791666666666667,8.375,9.125
24.32451144782583,1014.8480342802053,33.553055051430285,0.0,24.66789951486623,292.0253761188347,171.72773221329905,3.8333333333333335,7.041666666666667,7.541666666666667
24.541392285004406,1014.8414337177372,33.272938342620456,0.0,24.857657774875577,293.17608286252363,173.46097200732405,3.2916666666666665,7.708333333333333,8.25
24.479566441238024,1014.8187833862913,33.24413227232245,0.0,24.97718837171773,293.34086629001894,173.78034101660782,3.75,6.291666666666667,7.166666666666667
24.53163288005905,1014.8183177724253,33.26702096201998,0.0,24.95503413670912,292.18738229755195,172.82064275894388,4.291666666666667,8.541666666666666,9.25
24.26149809708259,1014.8071854323138,33.71635259721747,0.0,25.043755907508586,292.18830804714463,172.74891000045898,4.5,7.583333333333333,9.958333333333334
24.227186233620003,1014.8132801249167,33.778379908953205,0.0,25.106025934401217,291.53380308512686,172.96173476552258,3.7916666666666665,6.166666666666667,6.541666666666667
24.446935613356057,1014.8065697067008,33.503237156003955,0.0,25.2575682255618,291.12647326435194,173.6371303334628,3.25,6.625,6.75
24.377847056219206,1014.7972305400708,33.50470280127511,0.0,25.235261876537546,289.9868600004186,172.3955206755703,3.7916666666666665,6.833333333333333,7.333333333333333
24.181624636828108,1014.7950594017753,33.55569920143845,0.0,25.30674827380683,290.14888169449216,172.78477346025443,3.7916666666666665,6.166666666666667,6.208333333333333
24.100548073705067,1014.78664352868,33.66573694382598,0.0,25.284394777941827,290.14888169449216,171.69213247688037,4.083333333333333,7.958333333333333,8.625
24.37658406803531,1014.773384793964,33.386770092099596,0.0,25.459057031492083,291.12647326435194,172.89026573041443,4.666666666666667,8.208333333333334,8.25
24.513204712899867,1014.7681896747673,33.17771053622793,0.0,25.53544272749571,290.4747455511121,173.103090495478,4.75,7.375,8.208333333333334
24.32989249121127,1014.7424994476083,33.34201430274782,0.0,25.589403973509935,290.4747455511121,173.24550111894064,4.125,7.541666666666667,7.875
24.217206477230576,1014.7220433316264,33.426699649680394,0.0,25.602930068333126,290.39327958695714,172.81958786543672,3.8333333333333335,8.416666666666666,8.833333333333334
24.194637858582002,1014.7164945977371,33.40623103826437,0.0,25.697612732095493,290.800609407732,173.3879117424032,4.0,6.916666666666667,7.541666666666667
24.165691245717074,1014.7336294380902,33.480363431882985,0.0,25.765422835624786,290.23034765864713,172.89026573041448,3.4166666666666665,6.25,7.333333333333333
23.942876217894153,1014.756846631021,33.604053545697916,0.0,25.806108897742362,290.23034765864713,173.06748783961234,3.25,5.791666666666667,5.958333333333333
23.994159910191858,1014.7808531045981,33.607068180869305,0.0,25.878632043928306,290.14888169449216,172.74891000045898,5.291666666666667,8.666666666666666,8.916666666666666
23.882833794083453,1014.7984687709696,33.66246207202866,0.0,25.91489361702128,290.0674157303372,172.43112041198899,3.4583333333333335,6.5,6.416666666666667
23.922737028411017,1014.8103120852256,33.61496803745144,0.041666666666666664,25.97852036528128,289.9868600004186,172.11359162744876,4.041666666666667,6.5,7.916666666666667
23.89111127809954,1014.8188971705282,33.65608515892824,0.0,26.06498002663115,289.98868046889135,172.4326939939087,4.666666666666667,7.625,8.0
23.789104048856647,1014.8154835845381,33.707220173422336,0.041666666666666664,26.133333333333336,290.0674157303372,172.9261321096569,3.9583333333333335,6.416666666666667,7.875
23.718207456317554,1014.801701336993,33.79221302281048,0.0,26.179023883696782,288.9485423035181,172.43347348625116,3.4166666666666665,6.125,6.833333333333333
